"Codigo","Nombre","Modelo","Descripcion","Pcosto","Pventa","PMayor","Pordes","Porpro","Grupo","Familia","Marca","Feuling","Feulve","Observaciones","Status","Exiact","Id","Propietario","Minimo","Idereg","Costor","Invini","Proveedor","Ultmov","Bodega","Nombod","Ventas","Compras","Apos","Aneg"
SAL452,MUEBLE NORMAL PUPIADO LAURA CON MESA,"","",950.0,1680.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-02-15 00:00:00.000,2019-08-30 00:00:00.000,"",A,1.0,7827,ANGELA LARREA,0.0,1,950.0,0.0,LAURA AUCAPI�A,2019-08-30 00:00:00.000,1,D ROSIE,3.0,4.0,0.0,0.0
SAL453,MUEBLE NORMAL LONDA VICTORIA COCIDO A LOS LADOS,"","",860.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7831,ANGELA LARREA,0.0,1,850.0,0.0,JORGE  LONDA,2019-12-24 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
SAL454,MUEBLE EN L ARGELIA CON BAR ESQUINERO LONDA,"","",800.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-05-17 00:00:00.000,2019-12-14 00:00:00.000,"",A,0.0,7833,ANGELA LARREA,0.0,1,800.0,0.0,JORGE  LONDA,2019-12-14 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
SAL455,TRIPLE Y DOBLE PUPIADO,"","",500.0,1000.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-01-31 00:00:00.000,2019-01-31 00:00:00.000,"",A,0.0,7845,ANGELA LARREA,0.0,1,500.0,0.0,SANTIAGO CONCE,2019-01-31 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL456,TRIPLE CONFORT,"","",300.0,680.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2018-10-11 00:00:00.000,2018-09-30 00:00:00.000,"",A,0.0,7847,ANGELA LARREA,0.0,1,300.0,0.0,SANTIAGO CONCE,2018-09-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL457,MUEBLE CON 2 POLTRONAS PUPIADAS MIGUEL HUIRACOCHA,"","",750.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7849,ANGELA LARREA,0.0,1,750.0,0.0,MIGUEL GUIRACOCHA  ,2018-11-29 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL458,MUEBLE EN L MARCUS (STATUS) ASMAL,"","",850.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-05-17 00:00:00.000,2019-12-17 00:00:00.000,"",A,1.0,7851,ANGELA LARREA,0.0,1,850.0,0.0,BOLIVAR ASMAL,2019-12-17 00:00:00.000,1,D ROSIE,13.0,14.0,0.0,0.0
SAL459,MUEBLE EN L CON POLTRONA KARINA (ASMAL),"","",800.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-01-11 00:00:00.000,2018-12-26 00:00:00.000,"",A,1.0,7853,ANGELA LARREA,0.0,1,800.0,0.0,BOLIVAR ASMAL,2019-06-28 00:00:00.000,1,D ROSIE,3.0,4.0,0.0,0.0
SAL460,MUEBLE EN L ECONOMICO ASMAL ,"","",530.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7855,ANGELA LARREA,0.0,1,530.0,0.0,BOLIVAR ASMAL,2018-11-29 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL461,MUEBLE EN L  PAOLA CON BAR BRAZO ASMAL ,"","",800.0,1280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7857,ANGELA LARREA,0.0,1,800.0,0.0,BOLIVAR ASMAL,2019-02-12 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL462,MUEBLE EN L (CASTILLO CON BAR ESCONDIDO BRAZO),"","",950.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7862,ANGELA LARREA,0.0,1,950.0,0.0,MANUEL CASTILLO,2019-02-09 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL463,MUEBLE TURCO EN L CON BAR ESQUINERO (MAGALY ORBE),"","",850.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7864,ANGELA LARREA,0.0,1,850.0,0.0,MANUEL CASTILLO,2018-12-27 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL464,MUEBLE EN L VERENICE CON POLTRONA CARACOL,"","",750.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2018-11-30 00:00:00.000,2019-04-06 00:00:00.000,"",A,1.0,7899,ANGELA LARREA,0.0,1,750.0,0.0,CARLOS GUAMAN CUENCA,2019-04-06 00:00:00.000,1,D ROSIE,2.0,3.0,0.0,0.0
SAL465,MUEBLE TAMARA CLASICO (CRISTIAN BARRETO),"","",1100.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7901,ANGELA LARREA,0.0,1,1100.0,0.0,CRISTIAN BARRETO,2018-11-29 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL466,TRIPLE LONDA,"","",350.0,600.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7910,ANGELA LARREA,0.0,1,350.0,0.0,JORGE  LONDA,2018-12-14 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL467,MUEBLE CHARLESTON MANUEL TURISHIMA,"","",800.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,7912,ANGELA LARREA,0.0,1,800.0,0.0,MANUEL TURUSHINA  ALTAMIRANO,2018-11-22 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL468,MUEBLE PUPIADO TRIPLE DOBLE E INDIVIDUAL Y PUFF,"","",800.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2018-11-30 00:00:00.000,,"",A,1.0,7934,ANGELA LARREA,0.0,1,800.0,0.0,MIGUEL GUIRACOCHA  ,2018-11-30 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL469,POLTRONA EN H,"","",122.0,280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2018-12-03 00:00:00.000,2018-12-14 00:00:00.000,"",A,0.0,7938,ANGELA LARREA,0.0,1,122.0,0.0,CARLOS GUAMAN CUENCA,2018-12-14 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL470,MUEBLE TRILPE Y DOS INDIVIDUALES NEGRO CUERO MARRIOT,"","",958.19,1350.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2018-12-16 00:00:00.000,,"",A,1.0,7986,ANGELA LARREA,0.0,1,958.19,0.0,MARRIOTT,2018-12-16 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL471,MESA ESQUINERA CON TOP DE MARMOL ,"","",276.0,380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8005,ANGELA LARREA,0.0,1,276.0,0.0,MARRIOTT,2019-03-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL472,MUEBLE FLORENCIA 3*3 POLTRONA VERENICE ,"","",900.0,1800.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8017,ANGELA LARREA,0.0,1,900.0,0.0,CARLOS GUAMAN CUENCA,2018-11-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL473,MUEBLE SPRINT ECONOMICO CON SILLA HUIRACOCHA,"","",500.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-03-06 00:00:00.000,2020-02-10 00:00:00.000,"",A,5.0,8021,ANGELA LARREA,0.0,1,500.0,0.0,MIGUEL GUIRACOCHA  ,2020-03-06 00:00:00.000,1,D ROSIE,46.0,51.0,0.0,0.0
SAL474,MUEBLE EN L ROMBO YESENIA PERALTA,"","",770.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8027,ANGELA LARREA,0.0,1,770.0,0.0,YESENIA PERALTA,2019-08-19 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL475,MUEBLE BRENDY ,"","",800.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-17 00:00:00.000,2020-02-07 00:00:00.000,"",A,4.0,8029,ANGELA LARREA,0.0,1,800.0,0.0,BOLIVAR ASMAL,2020-02-07 00:00:00.000,1,D ROSIE,21.0,25.0,0.0,0.0
SAL476,MUEBLE TOSCANA RELAX BARRETO,"","",900.0,1780.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-03-07 00:00:00.000,2020-02-29 00:00:00.000,"",A,2.0,8039,ANGELA LARREA,0.0,1,900.0,0.0,MANUEL BARRETO,2020-03-07 00:00:00.000,1,D ROSIE,40.0,42.0,0.0,0.0
SAL477,MUEBLE CHESTERFIELD CON 2 POLTROLAS BARRETO ,"","",1000.0,1680.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-11-20 00:00:00.000,2020-01-26 00:00:00.000,"",A,0.0,8050,ANGELA LARREA,0.0,1,1000.0,0.0,MANUEL BARRETO,2020-01-26 00:00:00.000,1,D ROSIE,14.0,14.0,0.0,0.0
SAL478,MUEBLE PIANO CLASICO PUPIADO BARRETO ,"","",1050.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-01-31 00:00:00.000,,"",A,0.0,8054,ANGELA LARREA,0.0,1,1050.0,0.0,MANUEL BARRETO,2019-01-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL479,MUEBLE CHESTERFIELD EN L BARRETO,"","",851.66,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-06-18 00:00:00.000,2019-08-31 00:00:00.000,"",A,0.0,8056,ANGELA LARREA,0.0,1,900.0,0.0,MANUEL BARRETO,2019-08-31 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
SAL480,POLTRONA BARRETO,"","",150.0,480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-08-29 00:00:00.000,2019-08-29 00:00:00.000,"",A,0.0,8058,ANGELA LARREA,0.0,1,150.0,0.0,MANUEL BARRETO,2019-08-29 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
SAL481,MUEBLE CAPITONEADO ABIERTO DOS POLPRONAS (PARECIDO AL CONCE),"","",1000.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-02-04 00:00:00.000,2019-03-20 00:00:00.000,"",A,1.0,8064,ANGELA LARREA,0.0,1,1000.0,0.0,MANUEL BARRETO,2019-03-20 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
SAL482,DOBLE DEL SAMY LAURA,"","",200.0,400.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8080,ANGELA LARREA,0.0,1,200.0,0.0,LAURA AUCAPI�A,2019-01-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL483,MUEBLE EN L MARCOPOLO,"","",825.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8112,ANGELA LARREA,0.0,1,800.0,0.0,BOLIVAR ASMAL,2019-06-28 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL484,MUEBLE EN L ORIANA CON 2 PUFF ,"","",954.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8133,ANGELA LARREA,0.0,1,954.0,0.0,CARPIO RENATO ,2019-08-30 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
SAL485,MUEBLE CARLO CON 2 POLTRONAS SIN MESAS,"","",827.0,1380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8135,ANGELA LARREA,0.0,1,827.0,0.0,CARPIO RENATO ,2019-08-19 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL486,MUEBLE EN L MARROQUI CON POLTRONA CARPIO,"","",724.52,1380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8141,ANGELA LARREA,0.0,1,724.52,0.0,CARPIO RENATO ,2019-06-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL487,MUEBLE MARCOPOLO 4 PIEZAS ,"","",900.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8155,ANGELA LARREA,0.0,1,900.0,0.0,BOLIVAR ASMAL,2019-04-28 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL488,MUEBLE ZEUS DOBLE Y DOS POLTRONAS ,"","",730.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-12-24 00:00:00.000,2020-02-07 00:00:00.000,"",A,2.0,8180,ANGELA LARREA,0.0,1,730.0,0.0,CARLOS GUAMAN CUENCA,2020-03-11 00:00:00.000,1,D ROSIE,9.0,11.0,0.0,0.0
SAL489,MUEBLE FLORENCIA EN L CON POLTRONA CARACOL ,"","",670.0,1280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-05-15 00:00:00.000,2019-10-31 00:00:00.000,"",A,0.0,8182,ANGELA LARREA,0.0,1,670.0,0.0,CARLOS GUAMAN CUENCA,2019-10-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL490,MUEBLE NOVA ASMAL ,"","",800.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-05-17 00:00:00.000,2019-08-29 00:00:00.000,"",A,0.0,8185,ANGELA LARREA,0.0,1,800.0,0.0,BOLIVAR ASMAL,2019-08-29 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL491,MUEBLE MELINA LONDA CON 2 POLTRONAS ,"","",780.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8187,ANGELA LARREA,0.0,1,780.0,0.0,JORGE  LONDA,2019-05-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL492,MUEBLE SPRINT ECONOMICO SIN SILLA,"","",425.0,880.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-05-20 00:00:00.000,2019-10-31 00:00:00.000,"",A,0.0,8201,ANGELA LARREA,0.0,1,425.0,0.0,MIGUEL GUIRACOCHA  ,2019-10-31 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL493,MUEBLE MICAELA CON CANAPE Y BAR INCLUIDO,"","",1000.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-05-21 00:00:00.000,2019-05-21 00:00:00.000,"",A,0.0,8203,ANGELA LARREA,0.0,1,1000.0,0.0,MAGALY ORBE,2019-05-21 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL494,MUEBLE LEADER EN L CABEZALES MAGALY,"","",1080.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-06-21 00:00:00.000,2019-05-21 00:00:00.000,"",A,1.0,8205,ANGELA LARREA,0.0,1,1080.0,0.0,MAGALY ORBE,2019-06-21 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
SAL495,MUEBLE CROACIA CON CAMA Q SALE MAGALY,"","",1100.0,1600.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8207,ANGELA LARREA,0.0,1,1100.0,0.0,MAGALY ORBE,2019-11-26 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL496,MUEBLE EN L MINI MAGESTIC  PUF CONCE ,"","",300.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-05-25 00:00:00.000,2019-08-19 00:00:00.000,"",A,0.0,8215,ANGELA LARREA,0.0,1,300.0,0.0,SANTIAGO CONCE,2019-08-19 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL497,MUEBLE EN L CON POLTRONA CONCE PEQUE�A Y MESA,"","",300.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-07-30 00:00:00.000,2019-10-31 00:00:00.000,"",A,0.0,8217,ANGELA LARREA,0.0,1,300.0,0.0,SANTIAGO CONCE,2019-10-31 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL498,MUEBLE TOSCANA ORBE,"","",850.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8254,ANGELA LARREA,0.0,1,850.0,0.0,TOMAS PADILLA,2019-09-02 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL499,MUEBLE KORAI RELAX ORBE,"","",1200.0,1780.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-03-06 00:00:00.000,2020-01-31 00:00:00.000,"",A,3.0,8256,ANGELA LARREA,0.0,1,1200.0,0.0,MAGALY ORBE,2020-03-06 00:00:00.000,1,D ROSIE,25.0,28.0,0.0,0.0
SAL500,MUEBLE CHARLESTON BARRETO ,"","",1020.0,1680.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-02-08 00:00:00.000,2020-01-25 00:00:00.000,"",A,1.0,8276,ANGELA LARREA,0.0,1,1020.0,0.0,MANUEL BARRETO,2020-02-08 00:00:00.000,1,D ROSIE,4.0,5.0,0.0,0.0
SAL501,MUEBLE CLASICO SANTA MARTHA BARRETO,"","",1020.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-07-08 00:00:00.000,2019-08-10 00:00:00.000,"",A,0.0,8278,ANGELA LARREA,0.0,1,1020.0,0.0,MANUEL BARRETO,2019-08-10 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL502,MUEBLE MARSELLA FREDY TACURI EN L ,"","",780.0,1380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8280,ANGELA LARREA,0.0,1,780.0,0.0,FREDY TACURI CORONEL,2019-08-10 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL503,MUEBLE GENOva CON POLTRONAS TACURI,"","",884.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-02-08 00:00:00.000,2019-12-17 00:00:00.000,"",A,3.0,8282,ANGELA LARREA,0.0,1,840.0,0.0,FREDY TACURI CORONEL,2019-12-17 00:00:00.000,1,D ROSIE,6.0,9.0,0.0,0.0
SAL504,MUEBLE TOSCANA ECONOMICO LUIS REYES SIN MESA,"","",550.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8288,ANGELA LARREA,0.0,1,550.0,0.0,LUIS REYES,2019-07-13 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL505,MUEBLE MADYS NORMAL CON 2 SILLAS ,"","",690.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-02-27 00:00:00.000,2019-11-25 00:00:00.000,"",A,1.0,8296,ANGELA LARREA,0.0,1,690.0,0.0,MIGUEL GUIRACOCHA  ,2020-02-27 00:00:00.000,1,D ROSIE,5.0,6.0,0.0,0.0
SAL506,MUEBLE AMIRA EN L  CON USB MIGUEL HUIRACOCHA,"","",700.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8298,ANGELA LARREA,0.0,1,700.0,0.0,MIGUEL GUIRACOCHA  ,2019-08-29 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL507,POLTRONA SPRINT ,"","",80.0,160.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-17 00:00:00.000,2020-01-18 00:00:00.000,"",A,0.0,8316,ANGELA LARREA,0.0,1,80.0,0.0,MIGUEL GUIRACOCHA  ,2020-01-18 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL508,MUEBLE DOS POLTRONAS ECONOMICOS TITO ,"","",350.0,780.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-02-08 00:00:00.000,2020-01-24 00:00:00.000,"",A,3.0,8335,ANGELA LARREA,0.0,1,350.0,0.0,TITO MEZA,2020-02-08 00:00:00.000,1,D ROSIE,11.0,14.0,0.0,0.0
SAL509,MUEBLE EN C TOSCANA ECONOMICO TITO,"","",500.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8337,ANGELA LARREA,0.0,1,500.0,0.0,TITO MEZA,2019-10-25 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL510,MUEBLE EN L PUPIADO MIGUEL HUIRACOCHA COPIA,"","",830.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"",A,1.0,8341,ANGELA LARREA,0.0,1,830.0,0.0,MIGUEL GUIRACOCHA  ,2020-02-27 00:00:00.000,1,D ROSIE,6.0,7.0,0.0,0.0
SAL511,MUEBLE LONDRES CLASICO CARLOS GUAMAN SIN MESA,"","",850.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8343,ANGELA LARREA,0.0,1,850.0,0.0,CARLOS GUAMAN CUENCA,2019-12-08 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL512,MUEBLE NOVA CARLOS GUAMAN SILLA PUPIADA NUEVA,"","",780.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-17 00:00:00.000,2019-10-31 00:00:00.000,"",A,2.0,8364,ANGELA LARREA,0.0,1,780.0,0.0,CARLOS GUAMAN CUENCA,2019-10-31 00:00:00.000,1,D ROSIE,3.0,5.0,0.0,0.0
SAL513,POLTRONA CHARLY GUAMAN,"","",130.0,280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-17 00:00:00.000,2020-02-07 00:00:00.000,"",A,2.0,8366,ANGELA LARREA,0.0,1,130.0,0.0,CARLOS GUAMAN CUENCA,2020-02-07 00:00:00.000,1,D ROSIE,3.0,5.0,0.0,0.0
SAL514,MUEBLE CHARLESTON ORBE ,"","",1000.0,1780.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-12-31 00:00:00.000,2019-12-31 00:00:00.000,"",A,0.0,8376,ANGELA LARREA,0.0,1,1000.0,0.0,MAGALY ORBE,2019-12-31 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL515,MUEBLE EN L RECLINABLE BARRETO,"","",950.0,1780.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-11 00:00:00.000,2019-11-29 00:00:00.000,"",A,1.0,8423,ANGELA LARREA,0.0,1,950.0,0.0,MANUEL BARRETO,2020-01-11 00:00:00.000,1,D ROSIE,4.0,5.0,0.0,0.0
SAL516,TRIPLE DOBLE TACURI SIN MESA,"","",650.0,1150.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-10-31 00:00:00.000,2019-09-30 00:00:00.000,"",A,0.0,8429,ANGELA LARREA,0.0,1,650.0,0.0,FREDY TACURI CORONEL,2019-09-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL517,POLTRONA TACURI ,"","",150.0,300.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-10-31 00:00:00.000,,"",A,2.0,8431,ANGELA LARREA,0.0,1,150.0,0.0,FREDY TACURI CORONEL,2019-10-31 00:00:00.000,1,D ROSIE,0.0,2.0,0.0,0.0
SAL518,MUEBLE EN L ECONOMICA TITO MEZA CON 2 POLTRONAS,"","",380.0,780.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-02-08 00:00:00.000,2020-02-29 00:00:00.000,"",A,0.0,8491,ANGELA LARREA,0.0,1,380.0,0.0,TITO MEZA,2020-02-29 00:00:00.000,1,D ROSIE,7.0,7.0,0.0,0.0
SAL519,MUEBLE CANALIADO MIGUEL HUIRACOCHA,"","",740.0,1380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-12-14 00:00:00.000,2019-11-24 00:00:00.000,"",A,1.0,8497,ANGELA LARREA,0.0,1,740.0,0.0,MIGUEL GUIRACOCHA  ,2019-12-14 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
SAL520,MUEBLE CAPITONEADO EN L ARIAS,"","",800.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,8500,ANGELA LARREA,0.0,1,800.0,0.0,XAVIER ARIAS,2019-12-23 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL521,DOBLE RELAX CON BAR EN LA MITAD,"","",550.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-03-06 00:00:00.000,2020-02-18 00:00:00.000,"",A,1.0,8502,ANGELA LARREA,0.0,1,550.0,0.0,MAGALY ORBE,2020-03-06 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
SAL523,MUEBLE GENOVA GUAMAN,"","",770.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-03-07 00:00:00.000,2019-12-08 00:00:00.000,"",A,4.0,8524,ANGELA LARREA,0.0,1,770.0,0.0,CARLOS GUAMAN CUENCA,2020-03-07 00:00:00.000,1,D ROSIE,1.0,5.0,0.0,0.0
SAL524,POLTRONA NOVA GUAMAN,"","",130.0,480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-25 00:00:00.000,2020-01-26 00:00:00.000,"",A,0.0,8543,ANGELA LARREA,0.0,1,130.0,0.0,CARLOS GUAMAN CUENCA,2020-01-26 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
SAL525,MUEBLE MADYS SIN POLTRONA,"","",530.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2019-12-10 00:00:00.000,2019-11-30 00:00:00.000,"",A,0.0,8562,ANGELA LARREA,0.0,1,530.0,0.0,MIGUEL GUIRACOCHA  ,2019-11-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL526,POLTRONA CONCE,"","",100.0,250.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-28 00:00:00.000,2020-01-28 00:00:00.000,"",A,0.0,8564,ANGELA LARREA,0.0,1,100.0,0.0,SANTIAGO CONCE,2020-01-28 00:00:00.000,1,D ROSIE,5.0,5.0,0.0,0.0
SAL527,MUEBLE PUPIADO NORMAL MIGUEK GUIRACOCHA,"","",830.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2020-01-31 00:00:00.000,2019-12-23 00:00:00.000,"",A,0.0,8566,ANGELA LARREA,0.0,1,830.0,0.0,MIGUEL GUIRACOCHA  ,2020-02-27 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
