"Codigo","Nombre","Modelo","Descripcion","Pcosto","Pventa","PMayor","Pordes","Porpro","Grupo","Familia","Marca","Feuling","Feulve","Observaciones","Status","Exiact","Id","Propietario","Minimo","Idereg","Costor","Invini","Proveedor","Ultmov","Bodega","Nombod","Ventas","Compras","Apos","Aneg"
SAL183,MUEBLE CANOA TRIPLE EDISON,"","",290.0,480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,1859,ANGELA LARREA,0.0,1,290.0,0.0,EDISON GUACHICHULCA,2012-02-11 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL184,MUEBLE XSARA,"","",550.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-08-21 00:00:00.000,2012-03-21 00:00:00.000,"",A,1.0,1868,ANGELA LARREA,0.0,1,550.0,0.0,JOSE GUACHICHULCA,2012-08-21 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL185,MUEBLE INDU BARRETO,"","",920.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,1884,ANGELA LARREA,0.0,1,920.0,0.0,MANUEL BARRETO,2012-06-12 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,
SAL186,MUEBLE ALEXANDER,"","",920.0,1480.0,0.0,1.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,1886,ANGELA LARREA,0.0,1,920.0,0.0,MANUEL BARRETO,2012-08-21 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL187,MUEBLE GALAXI EFRAIN ,"","",950.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-03-30 00:00:00.000,,"",A,0.0,1967,ANGELA LARREA,0.0,1,950.0,0.0,EFRAIN GUAMAN,2012-03-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL188,MUEBLE DE STAR PADILLA,"","",520.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-09-06 00:00:00.000,2012-09-15 00:00:00.000,"",A,0.0,1971,ROSA MERA,0.0,1,520.0,0.0,TOMAS PADILLA,2012-09-15 00:00:00.000,1,D ROSIE,1.0,4.0,0.0,0.0
SAL189,MUEBLE NUEVO MODELO ACUERADO LAURA,"","",965.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-09-01 00:00:00.000,2012-09-21 00:00:00.000,"",A,0.0,1979,ANGELA LARREA,0.0,1,965.0,0.0,LAURA AUCAPI�A,2012-09-21 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SAL190,MUEBLE INDIVIDUAL DE LA SALA MARCELLA,"","",100.0,250.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,1981,ANGELA LARREA,0.0,1,100.0,0.0,LAURA AUCAPI�A,2012-04-21 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL191,MUEBLE CANOA JOSE GUACHICHULCA,"","",950.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-05-23 00:00:00.000,2012-11-23 00:00:00.000,"",A,2.0,1992,ANGELA LARREA,0.0,1,950.0,0.0,JOSE GUACHICHULCA,2012-11-23 00:00:00.000,1,D ROSIE,1.0,4.0,0.0,0.0
SAL192,MUEBLE ECONOMICO GALAXI LAURO ,"","",720.0,1280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,2012,ANGELA LARREA,0.0,1,720.0,0.0,LAURO HUIRACOCHA SUQUILANDA,2012-05-15 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SAL193,MUEBLE ROMINA BARRETO (ROJO),"","",920.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-09-08 00:00:00.000,2012-06-29 00:00:00.000,"",A,1.0,2020,ANGELA LARREA,0.0,1,920.0,0.0,MANUEL BARRETO,2012-09-08 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL194,MUEBLE  MARISOL BARRETO CLASICO,"","",920.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,2022,ANGELA LARREA,0.0,1,920.0,0.0,MANUEL BARRETO,2012-10-31 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL195,MUEBLE EN L BARRETO NUEVO MODELO MODERNO,"","",920.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,2044,ANGELA LARREA,0.0,1,920.0,0.0,MANUEL BARRETO,2012-10-08 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL196,MUEBLE CAPRI MANUEL BARRETO ,"","",920.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-06-04 00:00:00.000,,"",A,1.0,2046,ANGELA LARREA,0.0,1,920.0,0.0,MANUEL BARRETO,2012-06-04 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL197,MUEBLE TEMPO JGUA,"","",770.0,1380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-07-30 00:00:00.000,2012-10-17 00:00:00.000,"",A,0.0,2048,ANGELA LARREA,0.0,1,770.0,0.0,JOSE GUACHICHULCA,2012-10-17 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SAL198,MUEBLE GALAXI DIEGO NAULA,"","",840.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-18 00:00:00.000,2012-10-04 00:00:00.000,"",A,3.0,2051,ANGELA LARREA,0.0,1,850.0,0.0,DIEGO NAULA,2012-12-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL199,MUEBLE MORELIA EN L TIPO COLINEAL,"","",960.0,1680.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-14 00:00:00.000,2012-12-13 00:00:00.000,"",A,2.0,2126,ANGELA LARREA,0.0,1,960.0,0.0,FADEMS,2012-12-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL200,MUEBLE KENDRA EN L,"","",850.0,1680.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,2012-09-06 00:00:00.000,"",A,0.0,2128,ANGELA LARREA,0.0,1,1239.0,0.0,FADEMS,2012-09-06 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL202,MUEBLE EN L KAREN EFRAIN CON PUFF,"","",800.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,2012-09-15 00:00:00.000,"",A,0.0,2173,ANGELA LARREA,0.0,1,800.0,0.0,EFRAIN GUAMAN,2012-09-15 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL203,MUEBLE NOVA LAURA AUCAPI�A,"","",947.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-09-01 00:00:00.000,2012-12-10 00:00:00.000,"",A,0.0,2177,ANGELA LARREA,0.0,1,947.0,0.0,LAURA AUCAPI�A,2012-12-10 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL204,MUEBLE AQUA FADEMS,"","",950.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-07-21 00:00:00.000,2012-10-11 00:00:00.000,"",A,0.0,2179,ANGELA LARREA,0.0,1,950.0,0.0,FADEMS,2012-10-11 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL205,MUEBLE NORMAL NUEVO TIPO COLINEAL MODERNO,"","",860.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-08-21 00:00:00.000,2012-12-20 00:00:00.000,"",A,0.0,2201,ANGELA LARREA,0.0,1,860.0,0.0,LAURA AUCAPI�A,2012-12-20 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL206,MUEBLE IMPERIAL MILAGRO PUPIADO,"","",758.93,1280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2011-10-27 00:00:00.000,,"",A,1.0,2258,ANGELA LARREA,0.0,1,758.93,0.0,MILAGRO,2011-10-27 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL207,MUEBLE PRINCESA MILAGRO,"","",848.21,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-08-08 00:00:00.000,,"",A,1.0,2266,ANGELA LARREA,0.0,1,848.21,0.0,MILAGRO,2012-08-08 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL208,MUEBLE CHARLESTON MILAGRO,"","",848.21,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-08-08 00:00:00.000,2012-12-05 00:00:00.000,"",A,0.0,2268,ANGELA LARREA,0.0,1,848.21,0.0,MILAGRO,2012-12-05 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL209,MUEBLE SHERATON 2,"","",770.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-08-10 00:00:00.000,2012-11-08 00:00:00.000,"",A,0.0,2297,ANGELA LARREA,0.0,1,770.0,0.0,EDISON GUACHICHULCA,2012-11-08 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL210,MUEBLE EN L AMBATO PUPIADO,"","",650.0,1280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",,,"",I,0.0,2395,ANGELA LARREA,0.0,1,650.0,0.0,WALTER MENESES  AMBATO,2012-08-13 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL211,MUEBLE EN L CON BAR QUITO,"","",570.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-14 00:00:00.000,2012-12-13 00:00:00.000,"",A,3.0,2410,ROSA MERA,0.0,1,570.0,0.0,ENRIQUE DE QUITO,2012-12-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL213,MUEBLE SALOME NAULA,"","",870.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-17 00:00:00.000,2012-12-23 00:00:00.000,"",A,3.0,2417,ANGELA LARREA,0.0,1,870.0,0.0,DIEGO NAULA,2012-12-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL214,MUEBLE GALAXI JOSE GUACHICHULCA,"","",950.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-08-24 00:00:00.000,2012-11-17 00:00:00.000,"",A,0.0,2419,ANGELA LARREA,0.0,1,950.0,0.0,JOSE GUACHICHULCA,2012-11-17 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL215,MUEBLE DANIELA NORMAL 4 PIEZAS  PARECIDO GALAXI,"","",742.0,1280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-01 00:00:00.000,2012-12-23 00:00:00.000,"",A,0.0,2449,ANGELA LARREA,0.0,1,742.0,0.0,OSCAR AUQUILLA,2012-12-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL216,MUEBLE KATRINA EN L OSCAR AUQUILLA,"","",617.0,1280.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-17 00:00:00.000,2012-12-23 00:00:00.000,"",A,0.0,2451,ANGELA LARREA,0.0,1,617.0,0.0,OSCAR AUQUILLA,2012-12-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL217,MUEBLE EN L VICTORIA,"","",550.5,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-17 00:00:00.000,2012-11-27 00:00:00.000,"",A,2.0,2453,ANGELA LARREA,0.0,1,550.5,0.0,OSCAR AUQUILLA,2012-12-17 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL218,MUEBLE BOSUE EFRAIN  SIN MESA ,"","",820.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-11-18 00:00:00.000,2012-12-08 00:00:00.000,"",A,0.0,2455,ANGELA LARREA,0.0,1,820.0,0.0,EFRAIN GUAMAN,2012-12-08 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL219,MUEBLE DE STAR GUAMBALO ,"","",480.0,780.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-11-18 00:00:00.000,2012-10-27 00:00:00.000,"",A,1.0,2471,ROSA MERA,0.0,1,480.0,0.0,NATALIA LEONOR LLERENA,2012-11-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL220,MUEBLE MATTIS  AUQUILLA,"","",606.67,1180.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-11-18 00:00:00.000,2012-12-13 00:00:00.000,"",A,0.0,2474,ANGELA LARREA,0.0,1,580.0,0.0,OSCAR AUQUILLA,2012-12-13 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL221,MUEBLE KASANDRA AUQUILLA,"","",623.5,1100.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-17 00:00:00.000,2012-12-20 00:00:00.000,"",A,0.0,2476,ANGELA LARREA,0.0,1,623.5,0.0,OSCAR AUQUILLA,2012-12-20 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL222,MUEBLE SALOME DOBLE Y DOS INDIVIDUALES NAULA,"","",470.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-11-09 00:00:00.000,2012-11-09 00:00:00.000,"",A,0.0,2478,ANGELA LARREA,0.0,1,470.0,0.0,DIEGO NAULA,2012-11-09 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL223,PUFF DE MUEBLE KATRINA ,"","",66.25,130.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-11-18 00:00:00.000,2012-11-18 00:00:00.000,"",A,0.0,2528,ANGELA LARREA,0.0,1,66.25,0.0,OSCAR AUQUILLA,2012-11-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL224,MUEBLE KAREN EN L GRANDE ,"","",900.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-14 00:00:00.000,2012-11-27 00:00:00.000,"",A,1.0,2530,ANGELA LARREA,0.0,1,900.0,0.0,EFRAIN GUAMAN,2012-12-14 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL225,MUEBLE LIZ  PANDO,"","",675.0,1380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-03 00:00:00.000,2012-12-18 00:00:00.000,"",A,1.0,2551,ANGELA LARREA,0.0,1,650.0,0.0,PAUL PANDO,2012-12-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL226,MUEBLE ARIZONA PANDO,"","",700.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-01 00:00:00.000,,"",A,1.0,2553,ANGELA LARREA,0.0,1,700.0,0.0,PAUL PANDO,2012-12-01 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL227,MUEBLE JESENIA NAULA,"","",850.0,1480.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-11-28 00:00:00.000,2012-12-01 00:00:00.000,"",A,0.0,2557,ANGELA LARREA,0.0,1,850.0,0.0,DIEGO NAULA,2012-12-01 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL229,MUEBLE EN L CON CANAPE BRAZO EN C NUEVO MODELO,"","",980.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-09 00:00:00.000,2012-12-09 00:00:00.000,"",A,1.0,2599,ANGELA LARREA,0.0,1,980.0,0.0,LAURA AUCAPI�A,2012-12-09 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL230,MUEBLE EN L CON CANAPE EN FORMA ATIGRADA,"","",980.0,1580.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-09 00:00:00.000,,"",A,1.0,2601,ANGELA LARREA,0.0,1,980.0,0.0,LAURA AUCAPI�A,2012-12-09 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL231,MUEBLE DOBLE KATRINA ,"","",231.0,380.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-17 00:00:00.000,2012-12-18 00:00:00.000,"",A,0.0,2648,ANGELA LARREA,0.0,1,231.0,0.0,OSCAR AUQUILLA,2012-12-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL232,MUEBLE GISSELL AUQUILLA,"","",567.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-17 00:00:00.000,,"",A,1.0,2650,ANGELA LARREA,0.0,1,567.0,0.0,OSCAR AUQUILLA,2012-12-17 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL233,MUEBLE ARACELY AUQUILLA,"","",580.0,980.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-17 00:00:00.000,,"",A,1.0,2652,ANGELA LARREA,0.0,1,580.0,0.0,OSCAR AUQUILLA,2012-12-17 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SAL234,MUEBLE GALAXI TRIPLE Y 2 INDIVIDUALES,"","",607.0,1100.0,0.0,0.0,0.0,SALAS,MUEBLES PARA SALONES ,"",2012-12-18 00:00:00.000,2012-12-18 00:00:00.000,"",A,0.0,2654,ANGELA LARREA,0.0,1,607.0,0.0,DIEGO NAULA,2012-12-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SE100,SEMANEROS DANES,"","",250.0,480.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,SIN MARCA,2012-11-13 00:00:00.000,2012-11-18 00:00:00.000,"",A,0.0,149,ANGELA LARREA,0.0,1,250.0,2.0,MUEBLES CONQUISTADOR,2012-11-18 00:00:00.000,1,D ROSIE,3.0,1.0,0.0,0.0
SE101,SEMANERO CHARLESTON,"","",524.96,980.0,0.0,1.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,VITEFAMA,2012-12-14 00:00:00.000,2012-12-18 00:00:00.000,"",A,1.0,222,ANGELA LARREA,0.0,1,561.0,1.0,VITEFAMA,2012-12-18 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
SE102,SEMANERO A20 BLANCO CON NEGRO ,"","",217.0,480.0,0.0,2.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,BIENSTAR,2012-05-22 00:00:00.000,2012-06-02 00:00:00.000,"",A,2.0,319,ANGELA LARREA,0.0,1,217.0,1.0,BINESTAR,2012-06-02 00:00:00.000,1,D ROSIE,5.0,6.0,0.0,0.0
SE103,SEMANEROS CONTEMPORANEOS WENGUE,"","",275.0,480.0,0.0,,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-12-07 00:00:00.000,2012-12-06 00:00:00.000,"",A,2.0,505,ANGELA LARREA,0.0,1,275.0,2.0,MUEBLES CONQUISTADOR,2012-12-07 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,
SE104,SEMANERO COSMOPOLITAN,"","",350.0,480.0,0.0,1.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,BIENSTAR,2012-03-02 00:00:00.000,2011-09-03 00:00:00.000,"",A,1.0,548,ANGELA LARREA,0.0,1,350.0,1.0,BINESTAR,2012-03-02 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SE105,SEMANERO VERMOTH RUSTICO WENGUE,"","",275.0,480.0,0.0,1.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-10-26 00:00:00.000,2012-09-21 00:00:00.000,"",A,1.0,711,ANGELA LARREA,0.0,1,275.0,1.0,MUEBLES CONQUISTADOR,2012-10-26 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
SE106,SEMANERO SENCILLO CAFE MARQUETEADO,"","",107.14,280.0,0.0,,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-06-11 00:00:00.000,2012-11-08 00:00:00.000,"",A,0.0,718,ROSA MERA,0.0,1,107.14,1.0,ANITA DELGADO,2012-11-08 00:00:00.000,1,D ROSIE,3.0,4.0,2.0,
SE107,SEMANEROS CON PUERTAS LATERALES CAFE MARQUETEADA,"","",144.0,280.0,0.0,1.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",,2012-04-25 00:00:00.000,"",A,0.0,720,ROSA MERA,0.0,1,,2.0,ANITA DELGADO,2012-04-25 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
SE108,MODULAR DE TV BAJO DE 2 PARLANTES,"","",110.0,220.0,0.0,0.0,0.0,MODULARES DE TV,HABITACIONES ADULTOS  ,"",,,"",I,0.0,722,ROSA MERA,0.0,1,,1.0,ANITA DELGADO,2011-12-13 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
SE109,SEMANERO ROSADO CON BLANCO A20,"","",267.0,480.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-12-08 00:00:00.000,2012-12-13 00:00:00.000,"",A,0.0,844,ANGELA LARREA,0.0,1,267.0,1.0,BINESTAR,2012-12-13 00:00:00.000,1,D ROSIE,2.0,1.0,0.0,0.0
SE110,SEMANERO ANAIS,"","",280.0,480.0,0.0,,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-06-20 00:00:00.000,2012-05-22 00:00:00.000,"",A,1.0,1046,ANGELA LARREA,0.0,1,280.0,0.0,MUEBLES LUXOR,2012-06-20 00:00:00.000,1,D ROSIE,4.0,5.0,2.0,
SE111,SEMANERO MEDITERRANEO,"","",320.0,480.0,0.0,1.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2011-10-05 00:00:00.000,,"",A,1.0,1165,ANGELA LARREA,0.0,1,320.0,0.0,EFRAIN GUAMAN,2011-10-05 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SE112,SEMANERO CON PUERTA A UN LADO ECONOMICO,"","",125.0,380.0,0.0,3.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-07-21 00:00:00.000,2012-12-23 00:00:00.000,"",A,3.0,1238,ROSA MERA,0.0,1,125.0,0.0,ANITA DELGADO,2012-12-23 00:00:00.000,1,D ROSIE,1.0,4.0,1.0,0.0
SE113,SEMANERO GRECA,"","",308.0,480.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-05-28 00:00:00.000,,"",A,1.0,2031,ANGELA LARREA,0.0,1,308.0,0.0,MUEBLES LUXOR,2012-05-28 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
SE114,SEMANERO MEDITERRANEO BICOLOR,"","",320.0,480.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-07-10 00:00:00.000,2012-07-30 00:00:00.000,"",A,0.0,2163,ANGELA LARREA,0.0,1,320.0,0.0,EFRAIN GUAMAN,2012-07-30 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SE115,SEMANERO CLASICO ROBERT MAIANCELA,"","",315.0,580.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-10-01 00:00:00.000,2012-10-25 00:00:00.000,"",A,0.0,2437,ANGELA LARREA,0.0,1,315.0,0.0,ROBERT MAINCELA,2012-10-25 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SE116,SEMANERO ANI 5 CAJONES VICENTE CUMBAL,"","",200.0,480.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-10-03 00:00:00.000,2012-10-03 00:00:00.000,"",A,0.0,2445,ANGELA LARREA,0.0,1,200.0,0.0,VICENTE CUMBAL,2012-10-03 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SE117,SEMANERO TREND,"","",361.0,580.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-11-23 00:00:00.000,2012-11-23 00:00:00.000,"",A,0.0,2542,ANGELA LARREA,0.0,1,361.0,0.0,BINESTAR,2012-11-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SE118,SEMANERO ECONOMICO CON DIVISIONES Y CON RIELES,"","",120.53,280.0,0.0,0.0,0.0,SEMANEROS,HABITACIONES ADULTOS  ,"",2012-12-11 00:00:00.000,2012-12-23 00:00:00.000,"",A,1.0,2629,ROSA MERA,0.0,1,120.53,0.0,ANITA DELGADO,2012-12-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
SILL101,SILLAS IBARRA,"","",55.0,120.0,0.0,12.0,0.0,SILLAS,MUEBLES DE OFICINA,"",,,"",A,12.0,599,ANGELA LARREA,0.0,1,,12.0,MAESTRO IBARRA,,1,D ROSIE,0.0,0.0,0.0,0.0
SILL102,SILLAS CONQUISTADOR,"","",90.0,145.0,0.0,0.0,0.0,SILLAS,MUEBLES DE OFICINA,"",2011-11-08 00:00:00.000,2011-11-20 00:00:00.000,"",A,0.0,1261,ANGELA LARREA,0.0,1,90.0,0.0,MUEBLES CONQUISTADOR,2011-11-20 00:00:00.000,1,D ROSIE,12.0,12.0,0.0,0.0
SL100,SILLAS TOKI ,"","",45.0,95.0,0.0,12.0,0.0,SILLAS SUELTAS,MUEBLES DE COMEDOR ,"",2012-01-07 00:00:00.000,2012-01-15 00:00:00.000,"",A,12.0,776,ANGELA LARREA,0.0,1,45.0,6.0,LIA,2012-01-15 00:00:00.000,1,D ROSIE,8.0,14.0,0.0,0.0
TB100,TABLERO COMEDOR DE 6 SILLAS MILAGRO,"","",138.39,220.0,0.0,0.0,0.0,TABLEROS DE COMEDOR BRILLOSO,MUEBLES DE COMEDOR ,"",2012-06-29 00:00:00.000,,"",A,1.0,2149,ANGELA LARREA,0.0,1,138.39,0.0,MILAGRO,2012-06-29 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
TL100,TELEFONERA LUIS XV,"","",100.0,280.0,0.0,0.0,0.0,TELEFONERAS,MUEBLES PARA SALONES ,"",2012-12-20 00:00:00.000,2012-12-20 00:00:00.000,"",A,0.0,813,ANGELA LARREA,0.0,1,,1.0,MAESTRO IBARRA,2012-12-20 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
TL101,CHENILL NEW GRAMY,"","",7.8,8.0,0.0,0.0,0.0,TELA MICROFIBRA,TELAS ,"",,,SE HIZO INGRESO MANUALMENTE,I,0.0,1087,ANGELA LARREA,0.0,1,,13.0,TELAS MIL,2011-10-27 00:00:00.000,1,D ROSIE,13.0,0.0,0.0,0.0
TM100,SBJN-1-107 ,"","",5.0,6.5,0.0,9.0,0.0,TELA MICROFIBRA,TELAS ,SIN MARCA,,,"",A,9.0,186,ANGELA LARREA,0.0,1,5.0,0.0,TERESA JACKELINE ESCOBAR RIVERA,2011-12-18 00:00:00.000,1,D ROSIE,191.0,200.0,0.0,0.0
TM101,SBJN-1-205,"","",5.0,6.5,0.0,0.0,0.0,TELA MICROFIBRA,TELAS ,SIN MARCA,,,"",I,0.0,189,ANGELA LARREA,0.0,1,5.0,0.0,TERESA JACKELINE ESCOBAR RIVERA,2011-09-14 00:00:00.000,1,D ROSIE,152.0,152.0,0.0,0.0
